merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,mcc_valid,settlement_account_valid,declared_avg_ticket_size_invalid_flag,declared_avg_ticket_size_parse_failure_flag,onboarding_date_parse_failure_flag,merchant_status_unmapped_flag
MCH9755,"Mane, Dey and Nagy",7011,HOSPITALITY,INDIVIDUAL,LUCKNOW,UTTAR_PRADESH,,,ACTIVE,2207.77,True,False,False,False,True,False
MCH3401,chana llc,5411,GROCERY_STORES,INDIVIDUAL,CHENNAI,TAMIL_NADU,,XXXX4048,ACTIVE,3703.23,True,False,False,False,False,False
MCH7698,SACHDEV AND SONS,5812,RESTAURANT,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2023-07-23 00:00:00,,ACTIVE,,True,False,False,False,False,False
MCH2085,Loke Inc,7011,HOTEL_LODGING,INDIVIDUAL,HYDERABAD,TELANGANA,,CQUN5447672400868,SUSPENDED,,True,True,False,False,True,False
MCH1060,"Subramaniam, Rama and Contractor",4131,TRANSPORT,INDIVIDUAL,HYDERABAD,TELANGANA,2024-05-02 09:00:14,FXHY9362967598468,ACTIVE,480.0,True,True,False,False,False,False
MCH7876,"Deshpande, Nagar and Parsa",MISC,TELECOM,INDIVIDUAL,JPR,RAJASTHAN,2024-08-22 00:00:00,,ACTIVE,502.95,False,False,False,False,False,False
MCH9966,"Kara, Chanda and Hayre",4131,TRANSPORTATION,INDIVIDUAL,KOLKATA,WEST_BENGAL,2024-01-16 20:22:00,XXXX6108,ACTIVE,3566.37,True,False,False,False,False,False
MCH2710,"Ramanathan, Bandi and Edwin",5411,GROCERY_STORES,SOLE_PROPRIETOR,NEW_DELHI,DELHI,2024-11-07 00:00:00,9267399474,ACTIVE,5021.08,True,True,False,False,False,False
MCH2723,Purohit-Dani,,FOOD,INDIVIDUAL,ASR,PUNJAB,2024-04-16 04:10:00,XXXX6527,ACTIVE,1384.67,False,False,False,False,False,False
MCH6084,Gera-Patla,UNKNOWN,BUS_TAXI,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,2026-01-26 15:06:00,0059005491,ACTIVE,3360.46,False,True,False,False,False,False
MCH1457,Shetty Group,5999,OTHER,INDIVIDUAL,JALANDAR,PUNJAB,,7979475554,ACTIVE,1159.43,True,True,False,False,True,False
MCH7866,Bhattacharyya and Sons,5311,DEPARTMENT_STORES,PARTNERSHIP,DELHI,DELHI,2025-10-31 05:29:00,QKIU3712061004002,ACTIVE,2522.0,True,True,False,False,False,False
MCH9528,Kibe-Memon,5699,APPAREL,SOLE_PROPRIETOR,NEW_DELHI,DELHI,,XXXX9874,ACTIVE,5399.84,True,False,False,False,True,False
MCH3612,Vaidya-Arya,5311,RETAIL,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,,UOBK5661273202199,ACTIVE,695.7,True,True,False,False,True,False
MCH3971,Sura PLC,7011,HOTEL_LODGING,INDIVIDUAL,DILLI,DELHI,2024-04-17 13:25:57,,ACTIVE,748.82,True,False,False,False,False,False
MCH6025,Rege-Bali,4131,TRANSPORTATION,INDIVIDUAL,BENGALURU,KARNATAKA,2025-04-21 00:00:00,XXXX0320,INACTIVE,2516.42,True,False,False,False,False,False
MCH6507,Kadakia PLC,5812,FOOD_SERVICES,PARTNERSHIP,CHENNAI,TAMIL_NADU,,XXXX3350,ACTIVE,740.55,True,False,False,False,True,False
MCH8031,CHOKSHI LTD,7011,HOTELS,INDIVIDUAL,HYD,TELANGANA,2025-07-26 00:00:00,3288481391,ACTIVE,2110.06,True,True,False,False,False,False
MCH8431,Bala Group,4131,TRANSPORTATION,INDIVIDUAL,LDH,PUNJAB,2025-05-02 00:00:00,XXXX7030,ACTIVE,964.23,True,False,False,False,False,False
MCH9718,Mammen and Sons,5411,KIRANA,SOLE_PROPRIETOR,JALANDAR,PUNJAB,2023-06-20 00:00:00,3331553891,ACTIVE,678.94,True,True,False,False,False,False
MCH3058,Patla-Padmanabhan,5942,BOOKS,INDIVIDUAL,PUNE,MAHARASHTRA,2024-10-18 00:00:00,OBXD4944464643223,ACTIVE,974.77,True,True,False,False,False,False
MCH8327,Men0n Ltd,,MISCELLANEOUS,INDIVIDUAL,BENGALURU,KARNATAKA,2023-06-18 18:05:34,,INACTIVE,1670.04,False,False,False,False,False,False
MCH9038,"Dara, Pai and Saxena",UNKNOWN,GARMENTS,SOLE_PROPRIETOR,LDH,PUNJAB,2024-04-18 00:00:00,0739300438,ACTIVE,2740.86,False,True,False,False,False,False
MCH2412,Nadig Inc,5942,BOOKS_STATIONERY,INDIVIDUAL,HYDERABAD,TELANGANA,2024-12-08 07:03:51,XXXX9581,ACTIVE,144.12,True,False,False,False,False,False
MCH2904,IYENGAR-COMAR,5999,OTHER,PRIVATE_LIMITED,DELHI,DELHI,,XXXX7160,ACTIVE,1147.91,True,False,False,False,True,False
MCH5405,Balan-Sabharwal,5812,FOOD,INDIVIDUAL,BENGALURU,KARNATAKA,2023-04-07 06:56:55,,ACTIVE,2280.95,True,False,False,False,False,False
MCH1625,HandaLLC,5912,MEDICAL_STORE,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2024-07-27 00:00:00,,INACTIVE,4123.17,True,False,False,False,False,False
MCH3926,Master-Sarin,5999,MISC_RETAIL,INDIVIDUAL,HYDERABAD,TELANGANA,,,ACTIVE,1913.5,True,False,False,False,True,False
MCH6979,Nadig Ltd,,CHEMIST,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2023-05-18 00:42:04,SYHI9438066539953,INACTIVE,640.32,False,True,False,False,False,False
MCH1842,Bedi-Vohra,5411,GROCERY_STORE,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,,XXXX6666,ACTIVE,1241.96,True,False,False,False,False,False
MCH8130,"Kale, Kumer and Chand",,DEPT_STORE,PARTNERSHIP,LUDHIANA,PUNJAB,2026-02-05 04:03:44,GYEV9276514828192,ACTIVE,419.61,False,True,False,False,False,False
MCH1571,"Rao, Viswanathan and Joshi",4131,TRANSPRT,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2023-08-03 04:40:51,,ACTIVE,866.2,True,False,False,False,False,False
MCH9626,Gu1ati-Chhabra,4814,TELECOM,PARTNERSHIP,LUCKNOW,UTTAR_PRADESH,2025-02-21 13:12:50,,ACTIVE,880.0,True,False,False,False,False,False
MCH2099,"tara, date and thakur",4131,TRANSPRT,SOLE_PROPRIETOR,MADRAS,TAMIL_NADU,2023-06-28 00:00:00,BFBY2666613604973,ACTIVE,1054.15,True,True,False,False,False,False
MCH1841,Kadakia-Rao,,HOSPITALITY,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,,7706295964,ACTIVE,532.17,False,True,False,False,True,False
MCH7901,BALA GROUP,5812,FOOD,PARTNERSHIP,JAIPUR,RAJASTHAN,2023-03-02 12:07:59,VXJE9106968913579,ACTIVE,,True,True,False,False,False,False
MCH8607,"Wali,ManeandThakur",5699,CLOTHING,INDIVIDUAL,NEW_DELHI,DELHI,2023-10-15 00:00:00,XXXX4911,ACTIVE,2981.0,True,False,False,False,False,False
MCH5570,"Sahni, Bala and Sharma",5999,MISCELLANEOUS,INDIVIDUAL,NEW_DELHI,DELHI,2025-11-28 06:01:37,,SUSPENDED,1506.33,True,False,False,False,False,False
MCH5328,Dhaliwal Inc,5812,EATING_PLACE,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2025-04-19 00:00:00,,ACTIVE,375.06,True,False,False,False,False,False
MCH2408,"Kumar, Din and Sule",5999,MISC_RETAIL,SOLE_PROPRIETOR,BENGALURU,KARNATAKA,,,ACTIVE,,True,False,True,False,False,False
MCH9448,"Sant, Manda and Khurana",,GARMENTS,PARTNERSHIP,JALANDHAR,PUNJAB,,XXXX3103,INACTIVE,522.0,False,False,False,False,True,False
MCH9463,Boase and Sons,5942,BOOKS,PRIVATE_LIMITED,ASR,PUNJAB,2025-06-01 16:04:50,8867615299,ACTIVE,835.0,True,True,False,False,False,False
MCH5882,"Barad, Kara and Gokhale",MISC,PHONE_SERVICE,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2024-09-25 00:00:00,8200004171,INACTIVE,626.5,False,True,False,False,False,False
MCH5072,Shroff-Sangha,5999,RETAIL_OTHER,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,2024-12-08 00:00:00,XXXX4443,ACTIVE,3955.29,True,False,False,False,False,False
MCH2817,Keer and Sons,5999,MISC_RETAIL,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2025-05-19 00:00:00,XXXX7166,INACTIVE,2074.28,True,False,False,False,False,False
MCH7403,"Naik, Badami and Raj",5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,POONA,MAHARASHTRA,,,ACTIVE,1191.42,True,False,False,False,False,False
MCH8984,Sharma Group,05812,FOOD,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2023-06-21 00:00:00,,ACTIVE,590.58,False,False,False,False,False,False
MCH8915,Sur Ltd,5812,FOOD_SERVICES,INDIVIDUAL,MUMBAY,MAHARASHTRA,,2079428373,INACTIVE,665.18,True,True,False,False,True,False
MCH6109,Sampath Ltd,4814,TELECOM,INDIVIDUAL,LDH,PUNJAB,2026-01-15 23:34:00,6737069990,ACTIVE,399.08,True,True,False,False,False,False
MCH9193,Shroff Inc,5411,GROCERY_STORES,SOLE_PROPRIETOR,JALANDHAR,PUNJAB,2023-02-10 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH7548,Kalla LLC,,GROCERY,INDIVIDUAL,BANGALORE,KARNATAKA,2024-05-26 00:00:00,JVRD8475866858020,ACTIVE,3106.71,False,True,False,False,False,False
MCH7196,Kurian-Trivedi,4814,TELECOM,PARTNERSHIP,JAIPUR,RAJASTHAN,2023-06-09 00:00:00,,ACTIVE,1000.33,True,False,False,False,False,False
MCH5182,"kadakia, raman and badal",4131,TRANSPORT,SOLE_PROPRIETOR,ASR,PUNJAB,2023-07-15 00:00:00,5073008487,INACTIVE,932.0,True,True,False,False,False,False
MCH4839,Sura-Mall,MISC,TRANSPORTATION,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2025-12-08 00:00:00,,ACTIVE,682.13,False,False,False,False,False,False
MCH4369,"Gupta,ManeandBhasin",5812,FOOD_SERVICES,INDIVIDUAL,HYDERABAD,TELANGANA,,,ACTIVE,950.76,True,False,False,False,True,False
MCH3333,Dada PLC,5999,MISCELLANEOUS,PRIVATE_LIMITED,MUMBAI,MAHARASHTRA,2024-03-18 00:00:00,,ACTIVE,668.0,True,False,False,False,False,False
MCH9278,Pant PLC,5942,STATIONERY,PARTNERSHIP,BANGALORE,KARNATAKA,2024-06-25 23:31:00,MCZF8391507084286,ACTIVE,822.0,True,True,False,False,False,False
MCH6315,PRABHAKAR-SOMAN,5942,BOOKS,PARTNERSHIP,MUMBAI,MAHARASHTRA,,XXXX3336,SUSPENDED,341.33,True,False,False,False,False,False
MCH7305,Iyer-Nagi,5699,APPAREL,INDIVIDUAL,MUMBAI,MAHARASHTRA,2023-08-23 00:00:00,,ACTIVE,1967.89,True,False,False,False,False,False
MCH6024,THAKKAR-KUNDA,5411,GROCERIES,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2025-05-14 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH7912,Sarma-Arya,5699,GARMENTS,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,,ZNNS3870382152945,ACTIVE,1318.64,True,True,False,False,True,False
MCH6660,N0ri Gr0up,4814,TELECOM,SOLE_PROPRIETOR,CHENNAI,TAMIL_NADU,2023-05-26 00:00:00,XXXX4499,ACTIVE,3030.0,True,False,False,False,False,False
MCH8809,"Doshi, Ghose and Amble",5411,GROCERIES,INDIVIDUAL,MUMBAI,MAHARASHTRA,,,ACTIVE,3965.67,True,False,False,False,False,False
MCH7600,Panchal Ltd,05912,CHEMIST,INDIVIDUAL,LUCKNOW,UTTAR_PRADESH,2023-10-13 00:00:00,,ACTIVE,1148.2,False,False,False,False,False,False
MCH5498,"Gera, Narayan and Sankaran",5311,DEPARTMENT_STORE,PARTNERSHIP,CALCUTTA,WEST_BENGAL,,8296349363,ACTIVE,849.49,True,True,False,False,True,False
MCH5923,"Banik, Yogi and Seth",4814,MOBILE_RECHARGE,INDIVIDUAL,DELHI,DELHI,,CKTY3945451387681,INACTIVE,378.2,True,True,False,False,False,False
MCH6450,"Goel, Madan and Gola",5942,BOOKS,INDIVIDUAL,CHENNAI,TAMIL_NADU,2025-10-15 00:00:00,,SUSPENDED,855.0,True,False,False,False,False,False
MCH6822,"Sankar, Deol and Goswami",4814,TELECOM,SOLE_PROPRIETOR,JAIPUR,RAJASTHAN,2025-03-31 00:00:00,XXXX2270,INACTIVE,,True,False,True,False,False,False
MCH5995,Bassi Ltd,5812,EATING_PLACE,PRIVATE_LIMITED,LKO,UTTAR_PRADESH,2024-02-01 00:00:00,XXXX5294,ACTIVE,2631.68,True,False,False,False,False,False
MCH5879,"Sridhar, Sani and Ma11",04814,MOBILE_RECHARGE,INDIVIDUAL,HYD,TELANGANA,2025-12-30 20:57:31,XXXX4907,ACTIVE,,False,False,True,False,False,False
MCH4682,Chaudry LLC,4131,TRANSPORTATION,INDIVIDUAL,HYD,TELANGANA,2024-01-28 10:50:34,,ACTIVE,,True,False,True,False,False,False
MCH1261,"Cheema, Savant and Bakshi",5311,RETAIL,SOLE_PROPRIETOR,LUDHIANA,PUNJAB,2024-06-03 00:00:00,EXGQ1328686965867,INACTIVE,,True,True,False,False,False,False
MCH2964,Bala-Sarkar,4814,PHONE_SERVICE,INDIVIDUAL,JALANDAR,PUNJAB,2025-06-20 00:00:00,4343067882,ACTIVE,1298.45,True,True,False,False,False,False
MCH5362,"kunda, tiwari and nagi",5912,MEDICAL,PRIVATE_LIMITED,JPR,RAJASTHAN,2024-08-09 20:44:38,,INACTIVE,1922.99,True,False,False,False,False,False
MCH5285,"Yadav, Dhawan and Bahri",05311,RETAIL,INDIVIDUAL,BENGALURU,KARNATAKA,,XXXX3759,ACTIVE,220.0,False,False,False,False,True,False
MCH3998,"krish, tak and peri",4814,TELECOM,PARTNERSHIP,LUDHIANA,PUNJAB,2023-08-16 00:00:00,,ACTIVE,1019.25,True,False,False,False,False,False
MCH4926,Shankar Ltd,5812,RESTAURANT,INDIVIDUAL,HYDERABAD,TELANGANA,2024-12-28 03:14:33,6804229881,ACTIVE,,True,True,False,False,False,False
MCH9424,Sur-Bajaj,5311,DEPARTMENT_STORE,SOLE_PROPRIETOR,BLR,KARNATAKA,2025-04-18 00:00:00,XXXX3219,ACTIVE,1902.79,True,False,False,False,False,False
MCH7504,Balay PLC,7011,HOSPITALITY,INDIVIDUAL,CHENNAI,TAMIL_NADU,2025-10-24 10:34:44,1818420938,ACTIVE,1030.01,True,True,False,False,False,False
MCH9769,"Kota, Dara and Sarin",,TRAVEL,PARTNERSHIP,LUDHIANA,PUNJAB,2025-05-22 00:00:00,XXXX8418,ACTIVE,2120.25,False,False,False,False,False,False
MCH2504,Mittal Ltd,5999,RETAIL_OTHER,INDIVIDUAL,PUNE,MAHARASHTRA,2024-12-29 00:00:00,XXXX5857,INACTIVE,1689.96,True,False,False,False,False,False
MCH8484,"Grover, Swamy and Johal",5912,MEDICAL_STORE,PRIVATE_LIMITED,KOLKATA,WEST_BENGAL,2023-08-17 22:00:16,,SUSPENDED,1273.08,True,False,False,False,False,False
MCH3023,Arora LLC,7011,HOSPITALITY,INDIVIDUAL,BENGALURU,KARNATAKA,,,INACTIVE,1722.88,True,False,False,False,True,False
MCH4106,Dey and Sons,5411,KIRANA,PRIVATE_LIMITED,HYDERABAD,TELANGANA,2026-01-31 00:00:00,XXXX0072,ACTIVE,4216.77,True,False,False,False,False,False
MCH6059,Bhargava PLC,7011,HOTELS,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,2025-07-16 00:00:00,XXXX7802,SUSPENDED,333.57,True,False,False,False,False,False
MCH4801,Bhargava-Basak,5311,RETAIL,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,2025-11-18 06:19:46,XXXX3111,ACTIVE,2920.36,True,False,False,False,False,False
MCH3418,Parsa-Parikh,5912,CHEMIST,PARTNERSHIP,HYDERABAD,TELANGANA,2024-07-15 00:00:00,CWGO5653761986608,ACTIVE,8725.31,True,True,False,False,False,False
MCH6448,Pal LLC,4814,TELECOM,PARTNERSHIP,MUMBAI,MAHARASHTRA,,XXXX5021,ACTIVE,1680.84,True,False,False,False,True,False
MCH6450,"Goel, Madan and Gola",5942,BOOKS,INDIVIDUAL,CHENNAI,TAMIL_NADU,2025-10-15 00:00:00,,ACTIVE,855.0,True,False,False,False,False,False
MCH6052,nayak-wadhwa,5912,PHARMACY,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,2023-07-12 00:00:00,XXXX8602,ACTIVE,600.38,True,False,False,False,False,False
MCH6923,"kumar, hayre and grover",5942,BOOKS_STATIONERY,PARTNERSHIP,LKO,UTTAR_PRADESH,2024-03-12 00:00:00,RIOW5493044350343,INACTIVE,937.24,True,True,False,False,False,False
MCH1075,Lala PLC,4814,PHONE_SERVICE,INDIVIDUAL,PUNE,MAHARASHTRA,2024-06-01 00:00:00,IPNE1576095102770,SUSPENDED,1162.41,True,True,False,False,False,False
MCH7749,"dhaliwal, chaudhari and lad",4131,TRANSPRT,PRIVATE_LIMITED,LKO,UTTAR_PRADESH,2023-03-28 01:45:50,,ACTIVE,472.27,True,False,False,False,False,False
MCH7607,"vyas, ramakrishnan and narayanan",,BOOKS_STATIONERY,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2025-01-02 19:37:48,2925658717,ACTIVE,7039.03,False,True,False,False,False,False
MCH7832,More-Cherian,5311,RETAIL,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2024-12-21 00:00:00,,ACTIVE,1748.94,True,False,False,False,False,False
MCH4864,Date Ltd,5411,GROCERY,PRIVATE_LIMITED,BLR,KARNATAKA,,XXXX6587,ACTIVE,4042.64,True,False,False,False,True,False
MCH1843,Edwin and Sons,05999,MISCELLANEOUS,SOLE_PROPRIETOR,DILLI,DELHI,2024-09-19 00:00:00,,ACTIVE,,False,False,False,False,False,False
MCH2559,"Sastry, Dhar and Kibe",07011,HOTEL,PARTNERSHIP,PUNE,MAHARASHTRA,,0777710681,ACTIVE,1827.84,False,True,False,False,True,False
MCH5927,"Hayer, Palla and Ganesh",5699,GARMENTS,PRIVATE_LIMITED,LUCKNOW,UTTAR_PRADESH,2024-06-16 00:00:00,,ACTIVE,3764.09,True,False,False,False,False,False
MCH6105,upadhyay plc,7011,HOTELS,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,2024-02-07 00:26:26,,ACTIVE,527.81,True,False,False,False,False,False
MCH8782,SWAMY-KHURANA,5699,GARMENTS,SOLE_PROPRIETOR,ASR,PUNJAB,2025-04-29 00:00:00,,ACTIVE,1314.55,True,False,False,False,False,False
MCH7661,Mutti Group,5912,MEDICAL_STORE,SOLE_PROPRIETOR,LUDHIANA,PUNJAB,2023-12-19 19:07:43,,ACTIVE,1349.43,True,False,False,False,False,False
MCH1772,Grover Group,5311,DEPT_STORE,PARTNERSHIP,CALCUTTA,WEST_BENGAL,2023-03-18 13:57:00,0665098924,ACTIVE,1962.32,True,True,False,False,False,False
MCH5793,Hayre and Sons,4131,BUS_TAXI,INDIVIDUAL,AMRITSAR,PUNJAB,2023-10-23 00:00:00,XXXX4734,ACTIVE,2411.65,True,False,False,False,False,False
MCH8019,Chaudhry-Naidu,5942,BOOK_STORE,PRIVATE_LIMITED,JAIPUR,RAJASTHAN,,,ACTIVE,888.78,True,False,False,False,False,False
MCH6707,Chandra Group,4814,MOBILE_RECHARGE,PRIVATE_LIMITED,LDH,PUNJAB,2024-02-10 21:32:02,,ACTIVE,648.63,True,False,False,False,False,False
MCH4743,Ahluwalia-Bansal,,CHEMIST,PRIVATE_LIMITED,LUDHIANA,PUNJAB,2023-08-23 00:00:00,KIYE1462195754397,INACTIVE,486.29,False,True,False,False,False,False
MCH4277,"Lad, Krish and Lad",4131,TRANSPORT,PRIVATE_LIMITED,HYDERABAD,TELANGANA,2024-06-04 00:00:00,,ACTIVE,472.96,True,False,False,False,False,False
MCH6765,Handa PLC,5912,PHARMACY,INDIVIDUAL,KOLKATA,WEST_BENGAL,2023-10-30 00:00:00,,ACTIVE,,True,False,True,False,False,False
MCH4867,"Nath, Taneja and Dey",05812,EATING_PLACE,PARTNERSHIP,BANGALORE,KARNATAKA,,7096325090,ACTIVE,726.56,False,True,False,False,True,False
MCH6819,"ARYA, BASSI AND KAUR",,RETAIL_OTHER,PARTNERSHIP,AMRITSAR,PUNJAB,2025-11-19 00:00:00,,ACTIVE,2433.05,False,False,False,False,False,False
MCH4282,PINGLE LTD,5311,RETAIL,SOLE_PROPRIETOR,ASR,PUNJAB,2023-05-26 08:14:58,,ACTIVE,816.0,True,False,False,False,False,False
MCH5737,"Chaudhary, Raghavan and Brahmbhatt",5912,PHARMACIES,INDIVIDUAL,AMRITSAR,PUNJAB,2026-02-25 00:00:00,,ACTIVE,1419.52,True,False,False,False,False,False
MCH6519,Mane-Madan,05699,CLOTHING,PARTNERSHIP,LUDHIANA,PUNJAB,2024-12-25 00:00:00,,ACTIVE,978.4,False,False,False,False,False,False
MCH2902,"Narang, Varghese and Sur",4131,TRANSPRT,INDIVIDUAL,AMRITSAR,PUNJAB,,,ACTIVE,1675.0,True,False,False,False,True,False
MCH6692,"Mohan, Ravi and Sinha",7011,HOTEL_LODGING,PARTNERSHIP,JALANDHAR,PUNJAB,2023-05-10 00:00:00,UFCM4399349836488,ACTIVE,641.51,True,True,False,False,False,False
MCH8374,"KOHLI, CHAKRABORTY AND WALI",5942,BOOKS,SOLE_PROPRIETOR,LUCKNOW,UTTAR_PRADESH,2025-02-16 16:31:03,,ACTIVE,838.62,True,False,False,False,False,False
MCH2217,"Rai, Bala and Shenoy",5411,GROCERY_STORES,INDIVIDUAL,MUMBAY,MAHARASHTRA,2023-08-15 00:00:00,2506258510,ACTIVE,728.77,True,True,False,False,False,False
MCH4739,Karpe-Doshi,5411,GROCERY_STORES,INDIVIDUAL,LUCKNOW,UTTAR_PRADESH,2023-10-20 00:00:00,DQQT0527144866471,ACTIVE,,True,True,True,False,False,False
MCH1345,Bhat Inc,5311,DEPARTMENT_STORES,PRIVATE_LIMITED,HYD,TELANGANA,2025-01-28 00:00:00,XXXX9759,ACTIVE,1702.79,True,False,False,False,False,False
MCH2493,"Tella, Lata and Tripathi",4814,TELECOM,INDIVIDUAL,JAIPUR,RAJASTHAN,2023-10-28 00:00:00,ROFA2679305641354,ACTIVE,,True,True,True,False,False,False
MCH2471,Das Group,5942,BOOKS_STATIONERY,INDIVIDUAL,JALANDHAR,PUNJAB,2024-05-30 00:00:00,SVRE3169162150744,ACTIVE,3177.16,True,True,False,False,False,False
MCH8854,Kohli-Aurora,4131,BUS_TAXI,PRIVATE_LIMITED,MADRAS,TAMIL_NADU,,XXXX8113,ACTIVE,,True,False,True,False,True,False
MCH5056,subramaniam plc,05411,GROCERY_STORE,PARTNERSHIP,BLR,KARNATAKA,,WHRV5412713701234,SUSPENDED,473.92,False,True,False,False,False,False
MCH3259,Deep and Sons,05912,PHARMACIES,PARTNERSHIP,DELHI,DELHI,,7747336061,ACTIVE,308.57,False,True,False,False,False,False
MCH8225,Bedi-Date,MISC,OTHER,PRIVATE_LIMITED,POONA,MAHARASHTRA,2024-02-28 00:00:00,6820537783,ACTIVE,2289.3,False,True,False,False,False,False
MCH2118,Jani-Subramaniam,5942,STATIONERY,PARTNERSHIP,LUDHIANA,PUNJAB,2024-05-30 00:00:00,TOPO3167206929855,ACTIVE,1546.09,True,True,False,False,False,False
MCH6738,"Jain, Kothari and Subramanian",4814,TELECOM,INDIVIDUAL,DELHI,DELHI,2025-12-06 23:26:23,MCPW5267667383117,INACTIVE,1846.61,True,True,False,False,False,False
MCH7699,chakraborty llc,7011,HOSPITALITY,SOLE_PROPRIETOR,BLR,KARNATAKA,2023-01-29 00:00:00,,ACTIVE,145.86,True,False,False,False,False,False
MCH8299,Garde PLC,5812,FOOD,PARTNERSHIP,JAIPUR,RAJASTHAN,2023-01-06 00:00:00,,ACTIVE,1496.13,True,False,False,False,False,False
MCH8401,Pandey PLC,,HOSPITALITY,PARTNERSHIP,CHENNAI,TAMIL_NADU,,0328253862,INACTIVE,625.0,False,True,False,False,True,False
MCH4102,Pandya-Kapoor,,BOOK_STORE,SOLE_PROPRIETOR,ASR,PUNJAB,,SZIE5520167745590,ACTIVE,1618.63,False,True,False,False,True,False
MCH8730,"Bhasin, Mall and Sarraf",5999,MISC_RETAIL,PRIVATE_LIMITED,JALANDHAR,PUNJAB,2025-02-13 00:00:00,XXXX3406,ACTIVE,937.7,True,False,False,False,False,False
MCH3353,bhardwaj and sons,,CHEMIST,PARTNERSHIP,BENGALURU,KARNATAKA,2023-02-23 13:02:00,,SUSPENDED,4012.28,False,False,False,False,False,False
MCH8755,Guha-Dara,5999,MISCELLANEOUS,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2023-08-07 00:00:00,,ACTIVE,3411.15,True,False,False,False,False,False
MCH1375,"sahota, johal and shanker",5411,GROCERIES,INDIVIDUAL,JALANDHAR,PUNJAB,2025-03-02 00:00:00,PHOZ2706415438619,SUSPENDED,1836.94,True,True,False,False,False,False
MCH2655,"Brahmbhatt, Desai and Sangha",4814,TELECOM,SOLE_PROPRIETOR,AMRITSAR,PUNJAB,2026-01-04 00:00:00,4532869649,ACTIVE,3102.0,True,True,False,False,False,False
MCH5127,Sankar Group,7011,HOSPITALITY,PARTNERSHIP,NEW_DELHI,DELHI,,3303273399,ACTIVE,2034.47,True,True,False,False,True,False
MCH2676,Desai Ltd,04814,TELECOM,PRIVATE_LIMITED,LUDHIANA,PUNJAB,,,ACTIVE,399.5,False,False,False,False,True,False
MCH9304,Char Ltd,4814,MOBILE_RECHARGE,INDIVIDUAL,BLR,KARNATAKA,,,ACTIVE,531.14,True,False,False,False,True,False
MCH9888,"Majumdar, Sama and Narayanan",,MOBILE_RECHARGE,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,2025-08-13 00:00:00,XXXX3073,INACTIVE,444.72,False,False,False,False,False,False
MCH8051,"saxena, kamdar and kannan",5942,BOOK_STORE,PARTNERSHIP,NEW_DELHI,DELHI,2024-10-17 00:00:00,,ACTIVE,598.72,True,False,False,False,False,False
MCH6016,Batta-Roy,5942,BOOK_STORE,PRIVATE_LIMITED,JALANDHAR,PUNJAB,,,ACTIVE,3694.66,True,False,False,False,True,False
MCH5231,Varghese-Rattan,,GROCERY,PARTNERSHIP,DELHI,DELHI,,,ACTIVE,692.04,False,False,False,False,True,False
MCH8453,Manne LLC,5699,GARMENTS,PRIVATE_LIMITED,AMRITSAR,PUNJAB,,,ACTIVE,397.0,True,False,False,False,False,False
MCH3674,Wason and Sons,5812,RESTAURANT,INDIVIDUAL,DELHI,DELHI,2025-07-19 21:11:25,6823891084,ACTIVE,,True,True,True,False,False,False
MCH3662,Dalal-Arora,UNKNOWN,TELECOM,SOLE_PROPRIETOR,KOLKATA,WEST_BENGAL,,,ACTIVE,4799.31,False,False,False,False,True,False
MCH7021,"dewan, banerjee and purohit",7011,HOTELS,SOLE_PROPRIETOR,BANGALORE,KARNATAKA,2024-07-01 00:00:00,XXXX8572,ACTIVE,969.81,True,False,False,False,False,False
MCH7490,datta ltd,5912,PHARMACY,SOLE_PROPRIETOR,CALCUTTA,WEST_BENGAL,2023-11-12 16:38:03,,ACTIVE,1590.69,True,False,False,False,False,False
