user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,pan_valid,aadhaar_valid,monthly_income_invalid_flag,monthly_income_parse_failure_flag,date_of_birth_parse_failure_flag,signup_timestamp_parse_failure_flag,kyc_status_unmapped_flag,risk_segment_unmapped_flag,age_years,age_invalid_flag,is_kyc_rejected,is_kyc_pending,is_high_kyc_risk,is_high_income_profile
USR45907,Hardik Ramesh,GUXKU9088P,625394319187,1970-07-22 00:00:00,DELHI,DELHI,,GIG_WORKER,2025-08-16 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,56,False,False,False,False,
USR20548,Wridesh Joshi,TZSQX5220Z,031743351796,2007-05-12 00:00:00,MUMBAI,MAHARASHTRA,31338.0,STUDENT,2025-10-01 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,19,False,False,False,False,False
USR37307,Balendra Verma,UOHEX6486E,5396,2001-07-17 07:20:05,DELHI,DELHI,37243.0,UNEMPLOYED,2025-07-28 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,25,False,False,False,False,False
USR63941,Lopa Shanker,TIVNP2437G,474938292882,1975-04-08 18:00:48,JAIPUR,RAJASTHAN,18089.0,STUDENT,2025-07-12 11:33:35,PENDING,MEDIUM,True,True,False,False,False,False,False,False,51,False,False,True,False,False
USR62335,0rinder Tiwari,KVIYF7177S,5008,1967-11-21 19:55:24,POONA,MAHARASHTRA,15492.0,STUDENT,,VERIFIED,MEDIUM,True,False,False,False,False,True,False,False,58,False,False,False,False,False
USR82534,Ekalinga Deep,QMKMZ5656K,,1991-01-11 00:00:00,BLR,KARNATAKA,22070.0,STUDENT,2025-04-22 21:24:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,35,False,False,False,False,False
USR28153,Janaki Korpal,AHFWQ6201Q,,1974-06-16 00:00:00,MUMBAI,MAHARASHTRA,11531.0,FREELANCER,2025-01-16 11:19:05,VERIFIED,LOW,True,False,False,False,False,False,False,False,52,False,False,False,False,False
USR97134,Reva Vaidya,HBVQA7004Y,6537223345,,LDH,PUNJAB,55126.0,FREELANCER,,PENDING,MEDIUM,True,False,False,False,True,True,False,False,,False,False,True,False,False
USR31953,ekani kar,KRJBG3843A,316943402972,2002-08-16 00:00:00,JAIPUR,RAJASTHAN,,UNEMPLOYED,2024-08-05 22:11:10,VERIFIED,MEDIUM,True,True,False,True,False,False,False,False,24,False,False,False,False,
USR18418,Vrishti Chaudry,QRINM1863X,179723824180,1987-01-08 00:00:00,KOLKATA,WEST_BENGAL,56033.0,STUDENT,,VERIFIED,HIGH,True,True,False,False,False,True,False,False,39,False,False,False,True,False
USR73856,Damini Atwal,0WYDK8338N,390411249547,1980-05-07 00:00:00,CHENNAI,TAMIL_NADU,36.1,UNEMPLOYED,2025-06-10 00:00:00,VERIFIED,MEDIUM,False,True,False,False,False,False,False,False,46,False,False,False,False,False
USR34047,Nirja Goyal,EDJFV6786Z,354284252681,,MADRAS,TAMIL_NADU,51334.0,FREELANCER,2025-04-21 00:00:00,VERIFIED,HIGH,True,True,False,False,True,False,False,False,,False,False,False,True,False
USR11358,Ria Sampath,CBDMJ0910P,760403432642,2003-10-11 00:00:00,LUDHIANA,PUNJAB,103450.0,BUSINESS_OWNER,,VERIFIED,LOW,True,True,False,False,False,False,False,False,22,False,False,False,False,True
USR64107,Gauri Vora,YBWWC3453,870429928177,1970-06-30 00:00:00,POONA,MAHARASHTRA,12867.0,SALARIED,2025-01-23 02:49:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,56,False,False,False,False,False
USR35594,Indira Ramachandran,EGAVG3762P,,1962-04-28 08:43:20,CHENNAI,TAMIL_NADU,19286.0,FARMER,2024-08-19 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,64,False,False,False,False,False
USR30418,Akshay Sampath,WNKPD6528H,131902883486,1965-01-23 00:00:00,LKO,UTTAR_PRADESH,17322.0,UNEMPLOYED,2024-09-15 20:50:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,61,False,False,False,False,False
USR54584,CHAMELI DUBEY,CZJQV2137R,424702742867,,MUMBAI,MAHARASHTRA,22185.0,SELF_EMPLOYED,2024-09-01 00:00:00,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR48110,Brinda Manda,RYYOT8872F,282630996872,1964-03-17 00:00:00,AMRITSAR,PUNJAB,21983.0,BUSINESS_OWNER,,VERIFIED,HIGH,True,True,False,False,False,False,False,False,62,False,False,False,True,False
USR95700,deepa bhalla,RTWID8017S,474803829105,,AMRITSAR,PUNJAB,33200.0,BUSINESS_OWNER,,VERIFIED,LOW,True,True,False,False,True,True,False,False,,False,False,False,False,False
USR78337,Pranit Oza,NZBEB2190H,618150795338,1988-12-02 00:00:00,LUCKNOW,UTTAR_PRADESH,22457.0,GIG_WORKER,2024-07-24 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,37,False,False,False,False,False
USR55461,UnnatiKeer,FQVDC8747O,373868774560,2001-11-25 00:00:00,JALANDHAR,PUNJAB,28.6,BUSINESS_OWNER,2025-07-10 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,24,False,True,False,False,False
USR99445,Krisha Seshadri,HFMYY3894Z,769553266511,2001-09-17 00:00:00,NEW_DELHI,DELHI,48549.0,BUSINESS_OWNER,2024-01-19 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,24,False,False,False,False,False
USR26939,SamuelMitter,KIWOV8722C,633005029504,1998-12-04 00:00:00,AMRITSAR,PUNJAB,24.1,RETIRED,,VERIFIED,HIGH,True,True,False,False,False,True,False,False,27,False,False,False,True,False
USR65086,Shivansh Prasad,MRRMZ0743S,0984809036,1962-03-10 20:30:53,LUDHIANA,PUNJAB,20739.0,FREELANCER,2024-07-06 03:48:49,REJECTED,LOW,True,False,False,False,False,False,False,False,64,False,True,False,False,False
USR51330,Manya Bali,SKOUH9200Y,019951099623,1972-10-30 00:00:00,PUNE,MAHARASHTRA,30214.0,STUDENT,2025-11-04 21:49:04,VERIFIED,LOW,True,True,False,False,False,False,False,False,53,False,False,False,False,False
USR34172,Faras Warrior,ZWOCQ9001I,054598187074,,MUMBAY,MAHARASHTRA,14529.0,SELF_EMPLOYED,2025-09-16 00:00:00,VERIFIED,MEDIUM,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR35378,Ishita Mane,LZRJS8644Y,,1981-01-26 18:18:29,JALANDAR,PUNJAB,,RETIRED,2025-01-01 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,45,False,False,False,False,
USR28471,Umang Kumer,LBEYE6919S,2199,1991-02-13 05:37:51,JAIPUR,RAJASTHAN,13774.0,FREELANCER,,VERIFIED,MEDIUM,True,False,False,False,False,True,False,False,35,False,False,False,False,False
USR65406,Bhavini Solanki,JVEIG3097A,088850972945,,JAIPUR,RAJASTHAN,20271.0,UNEMPLOYED,,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR16212,sanya sawhney,TBUDL4683R,204949751167,2001-07-23 00:00:00,KOLKATA,WEST_BENGAL,13924.0,FREELANCER,2024-09-22 17:09:54,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,25,False,False,False,False,False
USR60904,Suhani Oza,WYWQI1618A,519863482284,1996-03-21 15:32:20,LDH,PUNJAB,,SELF_EMPLOYED,2026-03-31 00:00:00,VERIFIED,LOW,True,True,True,False,False,False,False,False,30,False,False,False,False,
USR68308,Sim0n Ramanathan,LQESD0778U,755842264622,2005-10-17 00:00:00,DELHI,DELHI,22653.0,GIG_WORKER,2025-02-15 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,20,False,False,False,False,False
USR73563,Unnati Kala,MFVPE2019P,5455534227,1969-06-19 00:00:00,MUMBAI,MAHARASHTRA,24.1,FREELANCER,,PENDING,LOW,True,False,False,False,False,False,False,False,57,False,False,True,False,False
USR70255,Ekani Dua,ACUZI3478D,,,CHENNAI,TAMIL_NADU,25961.0,FREELANCER,2025-03-19 00:00:00,VERIFIED,MEDIUM,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR66657,Shivansh Goda,TDJCU7352U,760680175158,1972-04-10 00:00:00,JAIPUR,RAJASTHAN,27055.0,STUDENT,2024-09-26 03:09:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,54,False,False,False,False,False
USR50077,Fiyaz Sunder,SGQUO5647,236728535785,1962-05-11 03:54:34,MADRAS,TAMIL_NADU,15682.0,FARMER,2024-11-28 18:59:06,PENDING,LOW,False,True,False,False,False,False,False,False,64,False,False,True,False,False
USR81075,Ishani Naidu,LOLHX7170K,257104790985,2004-02-17 00:00:00,LUCKNOW,UTTAR_PRADESH,40563.0,UNEMPLOYED,2024-12-22 23:51:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,22,False,False,False,True,False
USR93584,Neel Deo,AFBMT0794B,,1992-08-21 00:00:00,MUMBAI,MAHARASHTRA,46356.0,RETIRED,2024-08-09 16:28:08,VERIFIED,LOW,True,False,False,False,False,False,False,False,34,False,False,False,False,False
USR88185,Vinaya Dora,KIYZN4444E,195238355149,1982-12-13 00:00:00,MUMBAI,MAHARASHTRA,18104.0,FARMER,2024-07-02 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,43,False,False,False,False,False
USR79161,Liam Goyal,LYIMT9308V,816006457893,2001-12-07 00:00:00,LUCKNOW,UTTAR_PRADESH,9335.0,STUDENT,2026-02-21 00:00:00,PENDING,UNKNOWN,True,True,False,False,False,False,False,False,24,False,False,True,False,False
USR50757,Barkha Parmer,UNJBD0770C,180664357027,,CHENNAI,TAMIL_NADU,21395.0,SELF_EMPLOYED,2025-01-23 00:00:00,PENDING,LOW,True,True,False,False,True,False,False,False,,False,False,True,False,False
USR10799,Indira Cheema,GCEYH8996T,014014541696,2004-08-04 00:00:00,LUCKNOW,UTTAR_PRADESH,27782.0,UNEMPLOYED,2025-12-28 00:00:00,PENDING,MEDIUM,True,True,False,False,False,False,False,False,22,False,False,True,False,False
USR88938,Jagat Kapoor,RCVDY9085U,691463251198,1994-02-03 00:00:00,CHENNAI,TAMIL_NADU,50341.0,FREELANCER,2025-08-03 21:44:39,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,32,False,False,False,False,False
USR22437,Samarth Saraf,KLAWR0922Q,046248566958,1978-01-24 06:46:13,AMRITSAR,PUNJAB,,FARMER,2024-01-06 00:00:00,VERIFIED,MEDIUM,True,True,True,False,False,False,False,False,48,False,False,False,False,
USR18684,Lipika Balasubramanian,UADKZ7560A,,1966-07-28 00:00:00,LDH,PUNJAB,16244.0,BUSINESS_OWNER,2026-02-11 02:43:34,PENDING,LOW,True,False,False,False,False,False,False,False,60,False,False,True,False,False
USR54714,Yochana Nagy,OOSCD5853V,8210690985312,1993-03-01 00:00:00,CHENNAI,TAMIL_NADU,27270.0,UNEMPLOYED,2024-12-16 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,33,False,False,False,False,False
USR46227,Vyanjana Dewan,FLWTU6763C,181421437210,1982-02-19 00:00:00,JALANDAR,PUNJAB,29239.0,FREELANCER,2024-12-27 20:02:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,44,False,False,False,False,False
USR92736,Krish Ganesh,BCYTK0743V,7313993347443,,PUNE,MAHARASHTRA,19462.0,GIG_WORKER,,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR68243,Farhan Sarma,QDGQV8153T,8282630682,1963-11-14 00:00:00,CALCUTTA,WEST_BENGAL,15953.0,FARMER,2025-12-01 02:10:39,VERIFIED,LOW,True,False,False,False,False,False,False,False,62,False,False,False,False,False
USR54662,Kalpit Johal,WSIZM8377T,2280465136145,2005-01-05 13:31:41,CHENNAI,TAMIL_NADU,69040.0,GIG_WORKER,,VERIFIED,LOW,True,False,False,False,False,False,False,False,21,False,False,False,False,True
USR49692,Pranav Ahuja,KNWTL7986M,366181592977,1988-03-31 00:00:00,LKO,UTTAR_PRADESH,78295.0,FARMER,2025-01-07 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,38,False,False,False,True,True
USR78411,Rehaan Singhal,LVAXX6013A,652002839194,1965-12-26 23:34:29,JALANDAR,PUNJAB,40100.0,SALARIED,2025-10-02 00:00:00,VERIFIED,HIGH,True,True,False,False,False,False,False,False,60,False,False,False,True,False
USR45168,David Sachdeva,JKJJV1240S,041915466352,1979-01-11 12:53:09,LKO,UTTAR_PRADESH,9179.0,UNEMPLOYED,,VERIFIED,LOW,True,True,False,False,False,True,False,False,47,False,False,False,False,False
USR57891,Timothy Doctor,DLBXF6631F,078337974416,1966-10-02 09:25:38,LUCKNOW,UTTAR_PRADESH,22369.0,SELF_EMPLOYED,,VERIFIED,LOW,True,True,False,False,False,True,False,False,59,False,False,False,False,False
USR33040,Gayathri Jani,OVLVS3825H,586685302431,2003-01-02 22:29:25,NEW_DELHI,DELHI,21830.0,STUDENT,2024-11-16 21:41:56,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,23,False,False,False,False,False
USR45432,Yauvani Krishna,JSLID1691H,027372290104,,POONA,MAHARASHTRA,44208.0,FREELANCER,2026-02-14 00:00:00,PENDING,LOW,True,True,False,False,False,False,False,False,,False,False,True,False,False
USR88242,Warinder Keer,GRFUD3392U,0308,,KOLKATA,WEST_BENGAL,33405.0,RETIRED,2024-11-10 00:00:00,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR24490,Chandran Rajagopal,WEERX9254V,741184421122,1990-06-17 00:00:00,JALANDHAR,PUNJAB,28953.0,FREELANCER,2025-11-14 01:38:15,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,36,False,False,False,False,False
USR71493,eta shukla,ZXNDJ8595B,026817430613,2001-05-10 00:00:00,PUNE,MAHARASHTRA,14758.0,FARMER,2025-06-09 00:00:00,REJECTED,LOW,True,True,False,False,False,False,False,False,25,False,True,False,False,False
USR74942,Anamika Bora,CVTXW4518J,495888415507,1980-05-24 06:20:19,HYD,TELANGANA,,RETIRED,2025-04-05 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,46,False,False,False,False,
USR52453,Tanveer Bora,SRYFE1748M,637410869152,,KOLKATA,WEST_BENGAL,15729.0,RETIRED,,VERIFIED,MEDIUM,True,True,False,False,False,True,False,False,,False,False,False,False,False
USR72124,Triya Walia,NRPMD1578I,009852293674,1995-06-18 00:00:00,CHENNAI,TAMIL_NADU,12432.0,RETIRED,,VERIFIED,LOW,True,True,False,False,False,False,False,False,31,False,False,False,False,False
USR72857,Onveer Sem,,155702075883,1985-12-15 03:05:25,JPR,RAJASTHAN,,SELF_EMPLOYED,2025-10-16 20:46:38,VERIFIED,LOW,False,True,False,False,False,False,False,False,40,False,False,False,False,
USR83080,Ikshita Mutti,LYYKM1219X,549748588973,1979-10-16 00:00:00,PUNE,MAHARASHTRA,27793.0,BUSINESS_OWNER,2026-03-19 01:20:00,PENDING,HIGH,True,True,False,False,False,False,False,False,46,False,False,True,True,False
USR89093,SACHI SODHI,FYONQ3813N,964284453783,1965-05-26 20:35:00,DELHI,DELHI,,GIG_WORKER,2025-09-15 14:13:25,VERIFIED,LOW,True,True,True,False,False,False,False,False,61,False,False,False,False,
USR22374,UPMA SAGAR,GZRLA3913O,,1974-09-06 00:00:00,KOLKATA,WEST_BENGAL,30445.0,UNEMPLOYED,2026-02-17 00:00:00,VERIFIED,LOW,True,False,False,False,False,False,False,False,52,False,False,False,False,False
USR91124,Om Ben,UYATS4644A,112455842064,,MUMBAI,MAHARASHTRA,15833.0,UNEMPLOYED,2024-05-02 04:51:41,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR42842,Lee1a Kuruvi11a,PRDCZ7762D,475312848076,1978-01-14 19:17:00,HYD,TELANGANA,10223.0,BUSINESS_OWNER,2025-03-17 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,48,False,False,False,False,False
USR22097,Dalaja Bandi,VXXOS1151R,291836654326,1987-09-29 00:00:00,JAIPUR,RAJASTHAN,14666.0,FREELANCER,,VERIFIED,LOW,True,True,False,False,False,False,False,False,38,False,False,False,False,False
USR25182,Abeer Pall,YMQPS7536H,931542295863,1983-07-15 00:00:00,LDH,PUNJAB,33673.0,GIG_WORKER,2024-08-29 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,43,False,False,False,False,False
USR98141,Radha Dave,SOXBR1835P,3963434823,,AMRITSAR,PUNJAB,11066.0,SELF_EMPLOYED,,PENDING,LOW,True,False,False,False,False,True,False,False,,False,False,True,False,False
USR93763,Kabir K0rpa1,RYKUP5784S,,,DELHI,DELHI,31397.0,BUSINESS_OWNER,2025-01-11 08:38:57,PENDING,LOW,True,False,False,False,True,False,False,False,,False,False,True,False,False
USR63140,Falan Dave,MVX0X7597Z,581894169335,,DELHI,DELHI,14699.0,GIG_WORKER,2025-01-20 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,,False,False,False,False,False
USR11515,Upma Natt,MNBIT1454Q,,,JALANDHAR,PUNJAB,21697.0,FARMER,2024-07-20 00:00:00,PENDING,MEDIUM,True,False,False,False,False,False,False,False,,False,False,True,False,False
USR19143,Ethan Goda,CTEFH7021F,329813751784,,MUMBAI,MAHARASHTRA,23362.0,FREELANCER,2024-03-20 00:00:00,VERIFIED,HIGH,True,True,False,False,True,False,False,False,,False,False,False,True,False
USR95415,Chaitanya Thaker,ZDEGY9506Y,731983539399,1969-11-24 19:18:32,AMRITSAR,PUNJAB,13837.0,GIG_WORKER,2024-08-25 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,56,False,False,False,False,False
USR18202,Abhiram Raja,RAE1D7695D,838979935730,1975-09-13 00:00:00,JAIPUR,RAJASTHAN,30.6,GIG_WORKER,2025-08-23 00:00:00,VERIFIED,LOW,False,True,False,False,False,False,False,False,51,False,False,False,False,False
USR80606,Laban Chaudhuri,TFSEU6471W,4371101468,,JAIPUR,RAJASTHAN,38286.0,UNEMPLOYED,2025-07-04 00:00:00,VERIFIED,MEDIUM,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR48202,Laksh Bajaj,QXDZA9341Q,6358,1996-03-19 00:00:00,LDH,PUNJAB,25264.0,BUSINESS_OWNER,2025-06-12 00:10:22,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,30,False,False,False,False,False
USR60098,Omisha Krishnamurthy,VARAJ4082L,972154375029,1990-10-01 00:00:00,JALANDAR,PUNJAB,35404.0,UNEMPLOYED,2024-11-26 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,35,False,False,False,False,False
USR87240,Jyoti Sur,IEUYM4669L,780696694702,,DELHI,DELHI,89763.0,FARMER,2025-03-18 10:56:00,VERIFIED,HIGH,True,True,False,False,True,False,False,False,,False,False,False,True,True
USR17634,Xiti Raman,XKEOA9409N,9759,1962-05-26 00:00:00,DELHI,DELHI,14075.0,FARMER,,REJECTED,MEDIUM,True,False,False,False,False,False,False,False,64,False,True,False,False,False
USR94422,Umang Sarin,ZKEYY4429E,802333206072,,KOLKATA,WEST_BENGAL,8533.0,RETIRED,,VERIFIED,MEDIUM,True,True,False,False,True,True,False,False,,False,False,False,False,False
USR42355,Laksh Thaman,ICHKB2482R,554086927386,1990-07-21 00:00:00,HYD,TELANGANA,,UNEMPLOYED,,VERIFIED,LOW,True,True,False,True,False,False,False,False,36,False,False,False,False,
USR48236,Saumya Vala,HCNXC9103B,243601081793,,BENGALURU,KARNATAKA,,RETIRED,,VERIFIED,LOW,True,True,False,True,True,True,False,False,,False,False,False,False,
USR14548,JAIRAJ MORE,TAGAL2883H,447553656723,2003-10-20 00:00:00,LUCKNOW,UTTAR_PRADESH,26619.0,BUSINESS_OWNER,,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,22,False,False,False,False,False
USR95526,PeterKala,JFELW9526F,493046443534,,HYD,TELANGANA,27217.0,STUDENT,2026-01-21 08:19:12,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR71074,The0d0re Saran,AGESH3576U,8260,1978-05-01 00:00:00,HYDERABAD,TELANGANA,14256.0,RETIRED,2024-03-05 20:12:51,VERIFIED,LOW,True,False,False,False,False,False,False,False,48,False,False,False,False,False
USR25977,Naveen Iyengar,LGJDZ5392O,527153280398,,POONA,MAHARASHTRA,13050.0,UNEMPLOYED,2024-06-01 04:28:33,VERIFIED,LOW,True,True,False,False,True,False,False,False,,False,False,False,False,False
USR67136,Raghav Kaul,ZLKXI6466T,574909604432,,CALCUTTA,WEST_BENGAL,16.7,BUSINESS_OWNER,2024-11-28 00:00:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,,False,False,False,False,False
USR62629,NathanielHans,NZWAV5535W,849982619358,1962-09-06 00:00:00,MUMBAY,MAHARASHTRA,34561.0,SALARIED,2026-01-23 00:00:00,PENDING,LOW,True,True,False,False,False,False,False,False,64,False,False,True,False,False
USR34004,Januja Suresh,SBMKK9240L,566113415633,1978-02-26 00:00:00,BLR,KARNATAKA,34370.0,STUDENT,2024-09-15 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,48,False,False,False,False,False
USR40439,HEMAL SRINIVASAN,WXYUJ0432R,4268,,HYDERABAD,TELANGANA,,GIG_WORKER,2026-02-23 00:00:00,VERIFIED,LOW,True,False,False,True,True,False,False,False,,False,False,False,False,
USR31030,Xiti Ray,QSJNR1376Z,659807156517,1981-04-18 00:00:00,JALANDHAR,PUNJAB,24426.0,BUSINESS_OWNER,2025-08-28 00:00:00,VERIFIED,MEDIUM,True,True,False,False,False,False,False,False,45,False,False,False,False,False
USR79295,Wahab Char,WASTI6010Z,3406,,KOLKATA,WEST_BENGAL,64023.0,FREELANCER,2024-08-29 13:40:21,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,False
USR80825,Manthan Karan,BPSUE1888N,144232941518,,BOMBAY,MAHARASHTRA,13454.0,GIG_WORKER,2024-09-26 00:00:00,REJECTED,MEDIUM,True,True,False,False,False,False,False,False,,False,True,False,False,False
USR48112,Nandini Naik,EYWIV6137N,,1982-08-15 15:19:40,PUNE,MAHARASHTRA,12815.0,RETIRED,2024-09-12 00:00:00,REJECTED,LOW,True,False,False,False,False,False,False,False,44,False,True,False,False,False
USR85258,Raagini Narain,UHNNE4441C,166004939279,1976-12-26 00:00:00,POONA,MAHARASHTRA,55145.0,RETIRED,2025-02-19 10:29:00,VERIFIED,LOW,True,True,False,False,False,False,False,False,49,False,False,False,False,False
USR86570,Yahvi Rai,HVSEK9568Z,145298156962,,KOLKATA,WEST_BENGAL,37623.0,GIG_WORKER,,REJECTED,LOW,True,True,False,False,True,False,False,False,,False,True,False,False,False
USR88567,Naksh Ahluwalia,OSBRG1438,3341968699003,,PUNE,MAHARASHTRA,30641.0,FARMER,2026-01-08 00:00:00,VERIFIED,MEDIUM,False,False,False,False,False,False,False,False,,False,False,False,False,False
USR93778,Utkarsh Tiwari,QITKS8807X,5012,1974-10-24 00:00:00,LKO,UTTAR_PRADESH,16027.0,BUSINESS_OWNER,2025-12-26 00:00:00,VERIFIED,MEDIUM,True,False,False,False,False,False,False,False,51,False,False,False,False,False
USR52141,Yashoda Tandon,FZZBY9534F,956357197881,1997-10-20 00:00:00,CHENNAI,TAMIL_NADU,10864.0,STUDENT,2024-02-01 13:05:08,VERIFIED,LOW,True,True,False,False,False,False,False,False,28,False,False,False,False,False
USR50106,janaki mani,EALPW1624U,347579308688,1977-05-21 00:00:00,BENGALURU,KARNATAKA,47551.0,STUDENT,,VERIFIED,LOW,True,True,False,False,False,True,False,False,49,False,False,False,False,False
USR32614,Jagvi Bahl,ZAQHB7231J,4879339895839,,CHENNAI,TAMIL_NADU,92859.0,STUDENT,2024-11-19 05:30:00,VERIFIED,LOW,True,False,False,False,True,False,False,False,,False,False,False,False,True
